COUNTRY,IDCNTRY,IDSTUD
DEU,(280) Germany,5203040103
DEU,(280) Germany,5203040104
DEU,(280) Germany,5203040105
DEU,(280) Germany,5203040106
DEU,(280) Germany,5203040107
DEU,(280) Germany,5203040108
DEU,(280) Germany,5203040109
DEU,(280) Germany,5203040110
DEU,(280) Germany,5203040111
DEU,(280) Germany,5203040112
DEU,(280) Germany,5203040113
DEU,(280) Germany,5203040114
DEU,(280) Germany,5203040115
DEU,(280) Germany,5203040116
DEU,(280) Germany,5203040117
DEU,(280) Germany,5203040118
DEU,(280) Germany,5203040119
DEU,(280) Germany,5203040120
DEU,(280) Germany,5203040121
DEU,(280) Germany,5203040122
DEU,(280) Germany,5203040123
DEU,(280) Germany,5203040124
DEU,(280) Germany,5203040125
DEU,(280) Germany,5203040126
DEU,(280) Germany,5203510101
DEU,(280) Germany,5203510102
DEU,(280) Germany,5203510103
DEU,(280) Germany,5203510104
DEU,(280) Germany,5203510105
DEU,(280) Germany,5203510106
DEU,(280) Germany,5203510107
DEU,(280) Germany,5203510108
DEU,(280) Germany,5203510109
DEU,(280) Germany,5203510110
DEU,(280) Germany,5203510111
DEU,(280) Germany,5203510112
DEU,(280) Germany,5203510113
DEU,(280) Germany,5203510114
DEU,(280) Germany,5203510115
DEU,(280) Germany,5203510116
DEU,(280) Germany,5203510117
DEU,(280) Germany,5203510118
DEU,(280) Germany,5203510119
DEU,(280) Germany,5203510120
DEU,(280) Germany,5203510121
DEU,(280) Germany,5203510122
DEU,(280) Germany,5203510123
DEU,(280) Germany,5203510124
DEU,(280) Germany,5203510125
DEU,(280) Germany,5203510126
DEU,(280) Germany,5203510127
DEU,(280) Germany,5203510128
DEU,(280) Germany,5203510129
DEU,(280) Germany,5203510130
DEU,(280) Germany,5203510131
DEU,(280) Germany,5203510132
DEU,(280) Germany,5205030101
DEU,(280) Germany,5205030102
DEU,(280) Germany,5205030103
DEU,(280) Germany,5205030104
DEU,(280) Germany,5205030105
DEU,(280) Germany,5205030106
DEU,(280) Germany,5205030107
DEU,(280) Germany,5205030108
DEU,(280) Germany,5205030109
DEU,(280) Germany,5205030110
DEU,(280) Germany,5205030111
DEU,(280) Germany,5205030112
DEU,(280) Germany,5205030113
DEU,(280) Germany,5205030114
DEU,(280) Germany,5205030115
DEU,(280) Germany,5205030116
DEU,(280) Germany,5205030117
DEU,(280) Germany,5205030118
DEU,(280) Germany,5205030119
DEU,(280) Germany,5205030120
DEU,(280) Germany,5205030121
DEU,(280) Germany,5205030122
DEU,(280) Germany,5205030123
DEU,(280) Germany,5205030124
DEU,(280) Germany,5205030125
DEU,(280) Germany,5205030126
DEU,(280) Germany,5205030127
DEU,(280) Germany,5205030128
DEU,(280) Germany,5205030129
DEU,(280) Germany,5205030130
DEU,(280) Germany,5301040101
DEU,(280) Germany,5301040102
DEU,(280) Germany,5301040103
DEU,(280) Germany,5301040104
DEU,(280) Germany,5301040105
DEU,(280) Germany,5301040106
DEU,(280) Germany,5301040107
DEU,(280) Germany,5301040108
DEU,(280) Germany,5301040109
DEU,(280) Germany,5301040110
DEU,(280) Germany,5301040111
DEU,(280) Germany,5301040112
DEU,(280) Germany,5301040113
DEU,(280) Germany,5301040114
DEU,(280) Germany,5502020101
DEU,(280) Germany,5502020102
DEU,(280) Germany,5502020103
DEU,(280) Germany,5502020104
DEU,(280) Germany,5502020105
DEU,(280) Germany,5502020106
DEU,(280) Germany,5502020107
DEU,(280) Germany,5502020108
DEU,(280) Germany,5502020109
DEU,(280) Germany,5502020110
DEU,(280) Germany,5502020111
DEU,(280) Germany,5502020112
DEU,(280) Germany,5502020113
DEU,(280) Germany,5502020114
DEU,(280) Germany,5502020115
DEU,(280) Germany,5502020116
DEU,(280) Germany,5502020117
DEU,(280) Germany,5502020118
DEU,(280) Germany,5603020101
DEU,(280) Germany,5603020102
DEU,(280) Germany,5603020103
DEU,(280) Germany,5603020104
DEU,(280) Germany,5603020105
DEU,(280) Germany,5603020106
DEU,(280) Germany,5603020107
DEU,(280) Germany,5603020108
DEU,(280) Germany,5603020109
DEU,(280) Germany,5603020110
DEU,(280) Germany,5603020111
DEU,(280) Germany,5603020112
DEU,(280) Germany,5603020113
DEU,(280) Germany,5603020114
DEU,(280) Germany,5603020115
DEU,(280) Germany,5603020116
DEU,(280) Germany,5603020117
