ICCS_year,COUNTRY,IDSTUD,TOTWGTS,obey,rights,local,work,envir,vote,history,respect,news,protest,discuss,party,female,books,edexp,ed_mom,ed_dad,id,id2
1999,FIN,1040313,22.446424,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,44390,FIN1040313
1999,FIN,1040316,22.446424,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,44391,FIN1040316
1999,FIN,1050103,15.407874,1,NA,0,1,1,NA,1,0,1,0,0,NA,0,1,1,2,2,44392,FIN1050103
1999,FIN,1050104,15.407874,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44393,FIN1050104
1999,FIN,1050107,15.407874,1,0,0,1,0,0,0,0,0,NA,0,0,0,2,1,2,2,44394,FIN1050107
1999,FIN,1050108,15.407874,0,1,1,0,0,NA,1,NA,0,0,1,0,0,1,0,NA,NA,44395,FIN1050108
1999,FIN,1050109,15.407874,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,44396,FIN1050109
1999,FIN,1050111,15.407874,1,1,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,44397,FIN1050111
1999,FIN,1050113,15.407874,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,44398,FIN1050113
1999,FIN,1050114,15.407874,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,1,1,2,2,44399,FIN1050114
1999,FIN,1050115,15.407874,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,44400,FIN1050115
1999,FIN,1060101,12.402557,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,44401,FIN1060101
1999,FIN,1060106,12.402557,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,2,2,44402,FIN1060106
1999,FIN,1060107,12.402557,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,44403,FIN1060107
1999,FIN,1060108,12.402557,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,NA,NA,44404,FIN1060108
1999,FIN,1060114,12.402557,1,1,1,1,1,1,1,0,1,0,1,0,0,2,1,0,1,44405,FIN1060114
1999,FIN,1060116,12.402557,1,1,NA,1,1,0,1,NA,1,NA,0,0,0,3,1,2,2,44406,FIN1060116
1999,FIN,1060119,12.402557,1,NA,0,1,0,0,1,1,1,0,0,0,0,1,0,2,2,44407,FIN1060119
1999,FIN,1060122,12.402557,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,2,44408,FIN1060122
1999,FIN,1060123,12.402557,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,44409,FIN1060123
1999,FIN,1070801,15.812525,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,44410,FIN1070801
1999,FIN,1070804,15.812525,1,1,0,1,1,1,1,NA,1,0,0,0,0,2,1,2,2,44411,FIN1070804
1999,FIN,1070806,15.812525,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,44412,FIN1070806
1999,FIN,1070808,15.812525,1,1,1,1,0,1,1,NA,1,1,NA,0,0,1,1,0,0,44413,FIN1070808
1999,FIN,1070809,15.812525,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,44414,FIN1070809
1999,FIN,1070811,15.812525,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,NA,NA,44415,FIN1070811
1999,FIN,1070812,15.812525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,2,2,44416,FIN1070812
1999,FIN,1070821,15.812525,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,0,44417,FIN1070821
1999,FIN,1070822,15.812525,1,NA,NA,1,1,0,0,1,1,NA,NA,0,0,1,2,NA,2,44418,FIN1070822
1999,FIN,1080301,13.663145,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,2,2,44419,FIN1080301
1999,FIN,1080302,13.663145,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,2,0,44420,FIN1080302
1999,FIN,1080307,13.663145,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,2,1,44421,FIN1080307
1999,FIN,1080309,13.663145,1,1,1,1,1,0,1,1,1,1,0,0,0,2,2,2,2,44422,FIN1080309
1999,FIN,1080312,13.663145,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,2,2,44423,FIN1080312
1999,FIN,1080314,13.663145,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,2,2,44424,FIN1080314
1999,FIN,1080317,13.663145,1,0,0,1,1,1,1,1,1,NA,0,0,0,1,1,0,0,44425,FIN1080317
1999,FIN,1080319,13.663145,1,1,1,1,1,1,1,0,1,1,1,0,0,2,1,1,0,44426,FIN1080319
1999,FIN,1080320,13.663145,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,NA,44427,FIN1080320
1999,FIN,1090205,14.11491,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,44428,FIN1090205
1999,FIN,1090207,14.11491,1,1,1,1,NA,1,0,1,0,0,NA,1,0,3,1,1,0,44429,FIN1090207
1999,FIN,1090209,14.11491,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,2,2,44430,FIN1090209
1999,FIN,1090210,14.11491,1,1,0,1,0,1,1,1,1,0,0,0,0,3,0,2,2,44431,FIN1090210
1999,FIN,1090212,14.11491,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,44432,FIN1090212
1999,FIN,1090214,14.11491,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,2,NA,44433,FIN1090214
1999,FIN,1090221,14.11491,NA,1,0,0,NA,NA,0,1,1,1,NA,NA,0,1,0,2,0,44434,FIN1090221
1999,FIN,1090222,14.11491,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,2,44435,FIN1090222
1999,FIN,1090223,14.11491,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,44436,FIN1090223
1999,FIN,1100802,12.259798,1,1,1,1,0,1,1,0,0,0,0,1,0,2,1,0,0,44437,FIN1100802
1999,FIN,1100806,12.259798,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,2,44438,FIN1100806
1999,FIN,1100807,12.259798,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,NA,0,44439,FIN1100807
1999,FIN,1100808,12.259798,0,0,0,0,NA,1,0,1,1,1,NA,NA,0,1,0,0,NA,44440,FIN1100808
1999,FIN,1100809,12.259798,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2,2,44441,FIN1100809
1999,FIN,1100810,12.259798,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,44442,FIN1100810
1999,FIN,1100813,12.259798,1,1,1,1,1,1,1,1,1,0,1,1,0,3,0,0,0,44443,FIN1100813
1999,FIN,1100816,12.259798,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,0,1,1,2,2,44444,FIN1100816
1999,FIN,1100817,12.259798,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,44445,FIN1100817
1999,FIN,1100819,12.259798,1,NA,1,1,NA,1,1,1,0,0,1,0,0,1,1,NA,NA,44446,FIN1100819
1999,FIN,1100823,12.259798,1,NA,0,1,1,1,1,0,1,NA,0,0,0,1,0,2,NA,44447,FIN1100823
1999,FIN,1100826,12.259798,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,2,2,44448,FIN1100826
1999,FIN,1100827,12.259798,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,2,44449,FIN1100827
1999,FIN,1110606,15.331766,1,1,0,1,1,0,1,0,0,0,1,0,0,2,1,NA,NA,44450,FIN1110606
1999,FIN,1110610,15.331766,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,0,2,44451,FIN1110610
1999,FIN,1110612,15.331766,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,2,2,44452,FIN1110612
1999,FIN,1110613,15.331766,1,1,1,1,0,1,1,1,1,0,1,0,0,3,0,2,1,44453,FIN1110613
1999,FIN,1110614,15.331766,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,44454,FIN1110614
1999,FIN,1110616,15.331766,1,0,NA,NA,NA,1,0,NA,1,0,NA,NA,0,1,0,1,NA,44455,FIN1110616
1999,FIN,1110618,15.331766,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,2,2,44456,FIN1110618
1999,FIN,1110619,15.331766,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,2,2,44457,FIN1110619
1999,FIN,1110621,15.331766,1,1,1,1,1,1,0,0,0,1,1,0,0,2,0,2,2,44458,FIN1110621
1999,FIN,1130701,14.685536,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,NA,44459,FIN1130701
1999,FIN,1130702,14.685536,1,1,1,1,1,1,1,0,1,1,0,0,0,2,0,NA,NA,44460,FIN1130702
1999,FIN,1130706,14.685536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,44461,FIN1130706
1999,FIN,1130708,14.685536,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,2,44462,FIN1130708
1999,FIN,1130710,14.685536,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,2,2,44463,FIN1130710
1999,FIN,1130713,14.685536,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,NA,NA,44464,FIN1130713
1999,FIN,1130714,14.685536,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,44465,FIN1130714
1999,FIN,1130716,14.685536,1,1,0,1,0,0,1,1,0,NA,0,0,0,1,1,2,0,44466,FIN1130716
1999,FIN,1130720,14.685536,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,44467,FIN1130720
1999,FIN,1130722,14.685536,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,44468,FIN1130722
1999,FIN,1140404,18.142517,1,1,0,1,1,NA,1,0,1,0,1,NA,0,0,1,NA,NA,44469,FIN1140404
1999,FIN,1140407,18.142517,1,1,1,1,1,1,1,1,NA,0,NA,0,0,1,1,NA,NA,44470,FIN1140407
1999,FIN,1140408,18.142517,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,NA,NA,44471,FIN1140408
1999,FIN,1140409,18.142517,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,44472,FIN1140409
1999,FIN,1140410,18.142517,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,44473,FIN1140410
1999,FIN,1140413,18.142517,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,NA,NA,44474,FIN1140413
1999,FIN,1140415,18.142517,1,1,0,1,0,0,1,0,1,1,0,0,0,3,1,NA,NA,44475,FIN1140415
1999,FIN,1140419,18.142517,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,2,44476,FIN1140419
1999,FIN,1140420,18.142517,1,1,1,1,0,1,1,0,1,0,0,0,0,2,1,NA,0,44477,FIN1140420
1999,FIN,1140423,18.142517,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,NA,NA,44478,FIN1140423
1999,FIN,1150201,22.507793,1,1,1,0,0,0,1,0,0,NA,0,0,0,1,0,0,0,44479,FIN1150201
1999,FIN,1150202,22.507793,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,NA,NA,44480,FIN1150202
1999,FIN,1150203,22.507793,1,1,1,1,1,NA,1,1,0,0,0,0,0,1,1,2,2,44481,FIN1150203
1999,FIN,1150204,22.507793,1,1,1,1,0,1,1,1,1,0,0,0,0,3,1,2,2,44482,FIN1150204
1999,FIN,1150206,22.507793,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,NA,44483,FIN1150206
1999,FIN,1150207,22.507793,1,1,1,1,0,0,1,1,1,0,0,0,0,3,2,2,NA,44484,FIN1150207
1999,FIN,1150210,22.507793,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,2,2,44485,FIN1150210
1999,FIN,1150211,22.507793,1,0,1,1,0,0,0,0,0,0,1,1,0,3,0,1,1,44486,FIN1150211
1999,FIN,1150213,22.507793,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,2,2,44487,FIN1150213
1999,FIN,1150217,22.507793,1,1,1,1,1,1,1,1,NA,1,0,0,0,1,1,NA,NA,44488,FIN1150217
1999,FIN,1150218,22.507793,1,1,0,1,1,1,1,1,1,1,0,0,0,3,0,2,2,44489,FIN1150218
1999,FIN,1150221,22.507793,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,44490,FIN1150221
1999,FIN,1150223,22.507793,1,1,1,1,1,1,1,0,1,0,NA,1,0,3,0,2,2,44491,FIN1150223
1999,FIN,1150226,22.507793,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,2,2,44492,FIN1150226
1999,FIN,1160502,15.6544,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,44493,FIN1160502
1999,FIN,1160504,15.6544,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,2,2,44494,FIN1160504
1999,FIN,1160506,15.6544,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,44495,FIN1160506
1999,FIN,1160511,15.6544,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,44496,FIN1160511
1999,FIN,1160513,15.6544,1,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,0,44497,FIN1160513
1999,FIN,1160514,15.6544,0,1,0,1,1,0,1,0,1,0,NA,NA,0,1,0,2,2,44498,FIN1160514
1999,FIN,1160515,15.6544,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,NA,NA,44499,FIN1160515
1999,FIN,1160516,15.6544,1,1,0,1,1,NA,1,0,1,0,0,0,0,1,1,NA,NA,44500,FIN1160516
1999,FIN,1160517,15.6544,1,1,1,1,1,0,1,1,1,1,0,0,0,2,1,2,2,44501,FIN1160517
1999,FIN,1160519,15.6544,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,44502,FIN1160519
1999,FIN,1160521,15.6544,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,44503,FIN1160521
1999,FIN,1160522,15.6544,1,0,1,1,1,1,1,NA,1,0,NA,1,0,1,0,0,0,44504,FIN1160522
1999,FIN,1160523,15.6544,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,0,44505,FIN1160523
1999,FIN,1170106,12.183142,1,1,NA,1,1,1,1,1,1,0,0,0,0,2,1,NA,2,44506,FIN1170106
1999,FIN,1170110,12.183142,1,1,1,1,0,1,1,0,1,0,0,0,0,3,1,NA,NA,44507,FIN1170110
1999,FIN,1170112,12.183142,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,2,2,44508,FIN1170112
1999,FIN,1170113,12.183142,1,1,1,1,1,0,1,1,0,1,1,0,0,2,1,2,2,44509,FIN1170113
1999,FIN,1180503,23.408383,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,1,1,44510,FIN1180503
1999,FIN,1180507,23.408383,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,2,2,44511,FIN1180507
1999,FIN,1180508,23.408383,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,NA,NA,44512,FIN1180508
1999,FIN,1180510,23.408383,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,2,2,44513,FIN1180510
1999,FIN,1180517,23.408383,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,44514,FIN1180517
1999,FIN,1180519,23.408383,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,44515,FIN1180519
1999,FIN,1190301,13.045333,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2,2,44516,FIN1190301
1999,FIN,1190303,13.045333,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,2,2,44517,FIN1190303
1999,FIN,1190306,13.045333,1,1,0,1,0,0,1,1,0,0,0,0,0,2,1,2,0,44518,FIN1190306
1999,FIN,1190308,13.045333,1,1,NA,1,1,1,0,1,1,1,0,0,0,1,1,2,2,44519,FIN1190308
1999,FIN,1190310,13.045333,1,1,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,44520,FIN1190310
1999,FIN,1190312,13.045333,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,2,NA,44521,FIN1190312
1999,FIN,1190314,13.045333,1,1,NA,1,1,1,1,0,1,1,1,0,0,1,0,2,2,44522,FIN1190314
1999,FIN,1190315,13.045333,1,0,NA,0,0,0,0,NA,0,0,0,0,0,2,0,NA,NA,44523,FIN1190315
1999,FIN,1190321,13.045333,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,2,2,44524,FIN1190321
1999,FIN,1190323,13.045333,1,1,1,1,0,1,1,1,1,NA,0,0,0,2,1,2,2,44525,FIN1190323
1999,FIN,1200301,12.654203,1,1,NA,1,1,1,1,1,1,NA,0,1,0,3,1,2,2,44526,FIN1200301
1999,FIN,1200306,12.654203,1,1,1,0,1,1,0,1,1,0,1,0,0,3,1,0,2,44527,FIN1200306
1999,FIN,1200310,12.654203,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,NA,44528,FIN1200310
1999,FIN,1200313,12.654203,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,44529,FIN1200313
1999,FIN,1200314,12.654203,1,1,1,1,1,1,1,0,1,NA,1,0,0,1,0,0,NA,44530,FIN1200314
1999,FIN,1200315,12.654203,1,1,NA,1,1,1,0,1,1,1,1,1,0,3,1,2,2,44531,FIN1200315
1999,FIN,1200317,12.654203,1,NA,1,1,1,1,1,0,1,0,0,NA,0,2,1,NA,NA,44532,FIN1200317
1999,FIN,1200318,12.654203,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,NA,NA,44533,FIN1200318
1999,FIN,1200320,12.654203,1,1,0,1,1,0,1,0,1,1,0,0,0,3,1,0,0,44534,FIN1200320
1999,FIN,1200322,12.654203,1,1,0,1,1,0,0,1,1,1,0,NA,0,1,1,2,2,44535,FIN1200322
1999,FIN,1210101,14.007453,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,44536,FIN1210101
1999,FIN,1210102,14.007453,1,1,0,0,1,1,1,1,1,0,0,0,0,2,1,2,2,44537,FIN1210102
1999,FIN,1210105,14.007453,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,2,0,44538,FIN1210105
1999,FIN,1210107,14.007453,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,44539,FIN1210107
1999,FIN,1210108,14.007453,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,44540,FIN1210108
1999,FIN,1210110,14.007453,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,44541,FIN1210110
1999,FIN,1210111,14.007453,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,44542,FIN1210111
1999,FIN,1210113,14.007453,1,1,1,1,1,0,1,0,1,0,0,0,0,2,1,2,0,44543,FIN1210113
1999,FIN,1210115,14.007453,1,1,1,1,1,1,0,1,1,1,0,0,0,2,1,2,2,44544,FIN1210115
1999,FIN,1210116,14.007453,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,2,0,44545,FIN1210116
1999,FIN,1210117,14.007453,1,1,1,1,1,0,0,1,0,0,0,0,0,3,1,2,0,44546,FIN1210117
1999,FIN,1210119,14.007453,1,1,1,1,NA,1,1,1,1,1,0,1,0,1,1,0,0,44547,FIN1210119
1999,FIN,1210120,14.007453,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,2,0,44548,FIN1210120
1999,FIN,1210121,14.007453,1,1,0,1,0,1,0,NA,0,0,0,0,0,1,0,2,2,44549,FIN1210121
1999,FIN,1210122,14.007453,1,0,0,1,1,0,0,0,1,0,0,0,0,3,1,1,2,44550,FIN1210122
1999,FIN,1210123,14.007453,1,NA,0,1,0,1,0,0,1,0,0,0,0,1,2,2,2,44551,FIN1210123
1999,FIN,1210124,14.007453,1,0,0,0,1,1,1,0,1,0,0,0,0,2,1,2,2,44552,FIN1210124
1999,FIN,1210125,14.007453,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,NA,44553,FIN1210125
1999,FIN,1220403,15.856875,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,44554,FIN1220403
1999,FIN,1220404,15.856875,1,1,1,1,1,0,1,0,0,1,0,0,0,2,1,2,2,44555,FIN1220404
1999,FIN,1220405,15.856875,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,2,2,44556,FIN1220405
1999,FIN,1220407,15.856875,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,NA,NA,44557,FIN1220407
1999,FIN,1220408,15.856875,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,44558,FIN1220408
1999,FIN,1220410,15.856875,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,44559,FIN1220410
1999,FIN,1220411,15.856875,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,44560,FIN1220411
1999,FIN,1220412,15.856875,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,NA,44561,FIN1220412
1999,FIN,1220414,15.856875,1,1,0,1,0,1,1,1,1,0,0,1,0,2,1,2,0,44562,FIN1220414
1999,FIN,1220415,15.856875,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,44563,FIN1220415
1999,FIN,1230304,13.353158,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,44564,FIN1230304
1999,FIN,1230305,13.353158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44565,FIN1230305
1999,FIN,1230311,13.353158,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,44566,FIN1230311
1999,FIN,1230312,13.353158,1,1,0,1,0,0,1,0,1,0,0,0,0,3,0,2,2,44567,FIN1230312
1999,FIN,1230313,13.353158,1,1,1,1,1,1,1,0,0,0,0,1,0,2,1,2,2,44568,FIN1230313
1999,FIN,1230314,13.353158,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2,44569,FIN1230314
1999,FIN,1230315,13.353158,1,1,1,1,1,1,1,1,1,0,1,1,0,3,0,1,0,44570,FIN1230315
1999,FIN,1230316,13.353158,1,1,0,1,0,0,1,1,0,0,0,0,0,1,2,2,2,44571,FIN1230316
1999,FIN,1230317,13.353158,0,0,0,0,1,1,1,1,1,NA,0,1,0,1,0,2,0,44572,FIN1230317
1999,FIN,1230318,13.353158,1,1,1,1,1,0,1,0,0,1,1,0,0,3,0,NA,NA,44573,FIN1230318
1999,FIN,1240404,13.265882,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,2,NA,44574,FIN1240404
1999,FIN,1240407,13.265882,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,44575,FIN1240407
1999,FIN,1240409,13.265882,1,1,1,1,NA,1,0,0,0,0,NA,1,0,3,0,2,2,44576,FIN1240409
1999,FIN,1240410,13.265882,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,NA,44577,FIN1240410
1999,FIN,1240411,13.265882,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,44578,FIN1240411
1999,FIN,1240412,13.265882,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,2,NA,44579,FIN1240412
1999,FIN,1240413,13.265882,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,44580,FIN1240413
1999,FIN,1240416,13.265882,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,44581,FIN1240416
1999,FIN,1240419,13.265882,1,1,1,1,1,1,1,1,1,0,1,0,0,3,0,0,0,44582,FIN1240419
1999,FIN,1240422,13.265882,1,NA,1,1,1,0,0,1,0,NA,0,0,0,1,0,NA,NA,44583,FIN1240422
1999,FIN,1240423,13.265882,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,NA,NA,44584,FIN1240423
1999,FIN,1250301,16.779762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,44585,FIN1250301
1999,FIN,1250303,16.779762,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,NA,NA,44586,FIN1250303
1999,FIN,1250304,16.779762,1,1,1,1,0,0,1,0,1,1,0,0,0,3,2,2,2,44587,FIN1250304
1999,FIN,1250306,16.779762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,44588,FIN1250306
1999,FIN,1250309,16.779762,NA,0,1,NA,1,NA,1,0,1,1,1,NA,0,0,0,NA,NA,44589,FIN1250309
1999,FIN,1250312,16.779762,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,NA,44590,FIN1250312
1999,FIN,1250314,16.779762,1,1,0,NA,NA,NA,0,NA,1,NA,0,NA,0,1,0,0,0,44591,FIN1250314
1999,FIN,1250316,16.779762,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,NA,NA,44592,FIN1250316
1999,FIN,1250317,16.779762,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,2,2,2,44593,FIN1250317
1999,FIN,1250318,16.779762,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,2,44594,FIN1250318
1999,FIN,1260103,11.745833,1,1,1,1,1,NA,0,1,0,1,0,0,0,1,0,NA,NA,44595,FIN1260103
1999,FIN,1260104,11.745833,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,NA,NA,44596,FIN1260104
1999,FIN,1260105,11.745833,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,44597,FIN1260105
1999,FIN,1260106,11.745833,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,44598,FIN1260106
1999,FIN,1260107,11.745833,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,2,44599,FIN1260107
1999,FIN,1260113,11.745833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,2,44600,FIN1260113
1999,FIN,1260115,11.745833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,44601,FIN1260115
1999,FIN,1260116,11.745833,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,44602,FIN1260116
1999,FIN,1260117,11.745833,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,44603,FIN1260117
1999,FIN,1260118,11.745833,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,44604,FIN1260118
1999,FIN,1260119,11.745833,1,1,NA,1,NA,1,1,NA,1,0,NA,0,0,1,1,NA,NA,44605,FIN1260119
1999,FIN,1260121,11.745833,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,44606,FIN1260121
1999,FIN,1270301,17.61875,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,NA,2,44607,FIN1270301
1999,FIN,1270303,17.61875,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,44608,FIN1270303
1999,FIN,1270308,17.61875,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,44609,FIN1270308
1999,FIN,1270310,17.61875,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2,44610,FIN1270310
1999,FIN,1270312,17.61875,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,2,44611,FIN1270312
1999,FIN,1270313,17.61875,1,0,0,1,1,1,1,0,1,0,0,1,0,3,0,NA,NA,44612,FIN1270313
1999,FIN,1270314,17.61875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,NA,2,44613,FIN1270314
1999,FIN,1270316,17.61875,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,44614,FIN1270316
1999,FIN,1270320,17.61875,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,NA,0,44615,FIN1270320
